#Time[sec]	Frequency[Hz]	Power[(m/s)^2ÅEs]
331.52	1.953125	4.53512940353652E-17
331.52	2.34375	9.120981419401E-17
331.52	2.734375	1.13032529904199E-16
331.52	3.125	3.96797851247887E-17
331.52	3.515625	1.18247381011613E-17
331.52	3.90625	3.64332927370834E-18
331.52	4.296875	4.23103224637847E-17
331.52	4.6875	7.18445289817693E-18
331.52	5.078125	9.54347519583575E-18
331.52	5.46875	5.31281579871991E-18
331.52	5.859375	1.40183864535051E-17
331.52	6.25	1.02697681553655E-17
331.52	6.640625	2.55672219063415E-17
331.52	7.03125	5.96134433561483E-17
331.52	7.421875	1.67056979682591E-17
331.52	7.8125	1.41507222966497E-17
331.52	8.203125	1.72349041083674E-17
331.52	8.59375	1.56202857406672E-18
331.52	8.984375	1.43123277612417E-18
331.52	9.375	1.44539163420393E-18
331.52	9.765625	5.8056676258556E-18
331.52	10.15625	8.43663689343363E-18
331.52	10.546875	6.37480950256051E-18
331.52	10.9375	6.69063592872512E-18
331.52	11.328125	1.39385105555549E-18
331.52	11.71875	4.78559410216338E-19
331.52	12.109375	3.03326212754797E-18
331.52	12.5	2.17125506354973E-18
331.52	12.890625	3.38496310651585E-19
331.52	13.28125	8.46053273509212E-20
331.52	13.671875	6.13963143695963E-18
331.52	14.0625	1.91207090072123E-18
331.52	14.453125	5.75919217895616E-18
331.52	14.84375	1.73994489600816E-17
331.52	15.234375	3.95500587408524E-18
331.52	15.625	1.71051368620107E-18
331.52	16.015625	6.92730562137496E-19
331.52	16.40625	1.68260269952532E-19
331.52	16.796875	1.27928962346051E-18
331.52	17.1875	2.51346146646343E-18
331.52	17.578125	1.30822365324454E-18
331.52	17.96875	1.02103236312469E-18
331.52	18.359375	1.60997279570525E-18
331.52	18.75	4.42471292428917E-18
331.52	19.140625	5.23746209433804E-18
331.52	19.53125	4.97856243805563E-19
331.52	19.921875	2.21440243770167E-18
331.52	20.3125	4.27558881465662E-18
331.52	20.703125	4.71480495458086E-19
331.52	21.09375	3.6943926400961E-18
331.52	21.484375	3.89693750987905E-18
331.52	21.875	6.78921479896566E-19
331.52	22.265625	6.30098196262811E-18
331.52	22.65625	1.69905628843585E-18
331.52	23.046875	9.64794033105119E-18
331.52	23.4375	1.15408000980941E-17
331.52	23.828125	4.26699875074955E-18
331.52	24.21875	1.06794646085762E-17
331.52	24.609375	1.24855018545023E-17
331.52	25	7.30046426808509E-19
331.52	25.390625	4.54302813954035E-19
331.52	25.78125	4.52436744340314E-18
331.52	26.171875	4.75700587031142E-18
331.52	26.5625	3.32096079979538E-18
331.52	26.953125	1.0588773472191E-18
331.52	27.34375	5.52163711619513E-18
331.52	27.734375	1.1107036515599E-17
331.52	28.125	7.71427687225102E-18
331.52	28.515625	4.19262049152574E-18
331.52	28.90625	8.54299211673907E-18
331.52	29.296875	5.41954208095161E-18
331.52	29.6875	1.08595496884736E-18
331.52	30.078125	1.76875562104716E-17
331.52	30.46875	2.17005148469672E-17
331.52	30.859375	4.58300714306485E-19
331.52	31.25	2.23885565209017E-18
331.52	31.640625	1.23870007656458E-18
331.52	32.03125	1.62049338841535E-18
331.52	32.421875	2.08133607124727E-18
331.52	32.8125	5.38311117580094E-19
331.52	33.203125	2.38055299355648E-18
331.52	33.59375	7.8427448715505E-18
331.52	33.984375	4.5084356102895E-18
331.52	34.375	2.91625131585567E-18
331.52	34.765625	3.37081136570079E-18
331.52	35.15625	5.55748408112277E-18
331.52	35.546875	1.20062498769846E-18
331.52	35.9375	5.90039586940988E-19
331.52	36.328125	3.2164856568514E-18
331.52	36.71875	5.52917415088781E-18
331.52	37.109375	5.33872949903708E-18
331.52	37.5	9.67061067118737E-18
331.52	37.890625	8.17439972934379E-18
331.52	38.28125	7.86426229903718E-18
331.52	38.671875	6.24408022874711E-18
331.52	39.0625	1.2157401797108E-18
331.52	39.453125	3.794178588184E-19
331.52	39.84375	9.19588756091439E-18
331.52	40.234375	1.27348933290638E-17
331.52	40.625	2.69472422650886E-18
331.52	41.015625	1.83851137904044E-18
331.52	41.40625	4.62916373531469E-18
331.52	41.796875	8.72752310883547E-19
331.52	42.1875	5.31610702314937E-18
331.52	42.578125	4.50283131514685E-18
331.52	42.96875	6.08363408970573E-18
331.52	43.359375	2.63240430138893E-18
331.52	43.75	4.92642518606377E-19
331.52	44.140625	2.39011641495675E-18
331.52	44.53125	1.21685254712326E-18
331.52	44.921875	3.93665150184284E-19
331.52	45.3125	4.49275649510927E-19
331.52	45.703125	1.73688308118026E-19
331.52	46.09375	1.2678347973395E-20
331.52	46.484375	9.77689321245263E-22
331.52	46.875	2.26872087070576E-22
331.52	47.265625	8.05273258627384E-22
331.52	47.65625	5.36886395871146E-23
331.52	48.046875	4.80460129249018E-22
331.52	48.4375	6.72240424236262E-22
331.52	48.828125	8.40361253134206E-22
331.52	49.21875	7.72993269890442E-22
331.52	49.609375	1.10548190077169E-22
331.52	50	7.19342972517013E-22
334.08	0	9.18677355675726E-17
334.08	0.390625	7.60668915617268E-16
334.08	0.78125	2.72563006234848E-15
334.08	1.171875	7.04320713847061E-16
334.08	1.5625	1.87645232887692E-17
334.08	1.953125	1.07280741210239E-16
334.08	2.34375	2.51440615612574E-17
334.08	2.734375	7.98662516702488E-18
334.08	3.125	1.98263188876084E-17
334.08	3.515625	9.97379434421306E-18
334.08	3.90625	3.15836670391521E-17
334.08	4.296875	7.74130685072741E-17
334.08	4.6875	5.44636855703218E-17
334.08	5.078125	4.26694493612662E-17
334.08	5.46875	1.4831197033579E-17
334.08	5.859375	4.30007783544226E-18
334.08	6.25	2.11892606563578E-17
334.08	6.640625	6.69803924468512E-18
334.08	7.03125	5.72301917118169E-18
334.08	7.421875	1.58274605371146E-17
334.08	7.8125	8.24381887018898E-19
334.08	8.203125	6.0493099890872E-18
334.08	8.59375	1.68024270756867E-17
334.08	8.984375	1.14946393938321E-17
334.08	9.375	1.32720484618829E-17
334.08	9.765625	9.31976013380663E-18
334.08	10.15625	4.70980008343558E-18
334.08	10.546875	1.48742863713716E-18
334.08	10.9375	5.06622266681438E-19
334.08	11.328125	6.14783342848992E-18
334.08	11.71875	3.64017766162051E-18
334.08	12.109375	6.7088427930723E-18
334.08	12.5	2.63917442674973E-18
334.08	12.890625	1.14283869124831E-17
334.08	13.28125	3.8611288921874E-18
334.08	13.671875	1.1525128840393E-18
334.08	14.0625	9.87315180302592E-19
334.08	14.453125	3.21812584542593E-18
334.08	14.84375	1.88396415065647E-18
334.08	15.234375	3.89086321118105E-18
334.08	15.625	7.02804055155645E-18
334.08	16.015625	1.3714895002275E-17
334.08	16.40625	4.42525044841544E-19
334.08	16.796875	1.35625966099215E-18
334.08	17.1875	6.9850831766332E-20
334.08	17.578125	3.92902919196024E-18
334.08	17.96875	5.89246667401265E-18
334.08	18.359375	1.49419580509168E-18
334.08	18.75	3.64965585087242E-19
334.08	19.140625	6.15426247157713E-19
334.08	19.53125	5.28645283257917E-18
334.08	19.921875	6.21390104583169E-18
334.08	20.3125	2.15175277107242E-19
334.08	20.703125	3.47043224302609E-18
334.08	21.09375	1.11807854977327E-17
334.08	21.484375	5.90490395465363E-20
334.08	21.875	1.97542015881825E-17
334.08	22.265625	1.60016485699379E-17
334.08	22.65625	6.00861287768416E-18
334.08	23.046875	3.12596612275193E-18
334.08	23.4375	2.68114038495485E-19
334.08	23.828125	5.80923377759524E-18
334.08	24.21875	3.5834299297414E-18
334.08	24.609375	1.05050310904762E-18
334.08	25	1.2123485686575E-18
334.08	25.390625	2.16012088306476E-18
334.08	25.78125	7.96985785518919E-18
334.08	26.171875	5.4158183622563E-18
334.08	26.5625	1.15943514566487E-17
334.08	26.953125	3.40958262975864E-18
334.08	27.34375	1.0398574831975E-17
334.08	27.734375	2.19567505345331E-17
334.08	28.125	8.67497163793018E-18
334.08	28.515625	1.05232789783878E-17
334.08	28.90625	5.5121513078756E-18
334.08	29.296875	8.13732900081871E-18
334.08	29.6875	1.83608226354022E-19
334.08	30.078125	4.62034283958014E-18
334.08	30.46875	4.41606291581874E-19
334.08	30.859375	4.77120604784483E-18
334.08	31.25	3.13048505794992E-18
334.08	31.640625	2.33415198255923E-18
334.08	32.03125	1.27419264562347E-18
334.08	32.421875	1.33255591216051E-18
334.08	32.8125	9.30387601327579E-19
334.08	33.203125	5.97565998325009E-18
334.08	33.59375	2.25967325605137E-18
334.08	33.984375	1.0737719684012E-18
334.08	34.375	2.96195132395523E-18
334.08	34.765625	2.07492427411054E-18
334.08	35.15625	1.63683973223922E-18
334.08	35.546875	4.56752790907537E-18
334.08	35.9375	1.20712819709556E-17
334.08	36.328125	7.41399269771547E-19
334.08	36.71875	5.15003753075063E-18
334.08	37.109375	4.74678091093276E-18
334.08	37.5	2.17966089423684E-18
334.08	37.890625	4.47913414037686E-18
334.08	38.28125	7.39195067195306E-18
334.08	38.671875	7.66903425107711E-18
334.08	39.0625	1.09571607315341E-18
334.08	39.453125	1.57783270113912E-18
334.08	39.84375	3.60940734194428E-18
334.08	40.234375	9.67548562014327E-19
334.08	40.625	1.77184476553684E-18
334.08	41.015625	2.37182047438906E-18
334.08	41.40625	1.44471832943182E-19
334.08	41.796875	7.75266919936424E-18
334.08	42.1875	4.21810833128862E-18
334.08	42.578125	1.19698165265114E-18
334.08	42.96875	4.67560625547505E-18
334.08	43.359375	5.96919209532424E-20
334.08	43.75	1.22558895860108E-18
334.08	44.140625	3.22356026621627E-20
334.08	44.53125	8.50476336229497E-19
334.08	44.921875	4.57406217979871E-19
334.08	45.3125	8.55836658967021E-19
334.08	45.703125	2.14601849503288E-20
334.08	46.09375	1.2670941760059E-20
334.08	46.484375	1.91015314363127E-20
334.08	46.875	2.89865452417564E-20
334.08	47.265625	1.56809813998948E-21
334.08	47.65625	2.5557192294858E-22
334.08	48.046875	8.34650509289968E-22
334.08	48.4375	1.57787427340084E-23
334.08	48.828125	5.16482836192495E-22
334.08	49.21875	2.06934630146795E-22
334.08	49.609375	1.16090604117682E-22
334.08	50	8.76900708155649E-23
336.64	0	2.42339707243273E-15
336.64	0.390625	4.77733000661693E-15
336.64	0.78125	9.22959486716262E-16
336.64	1.171875	9.13973837979129E-17
336.64	1.5625	2.0201873081193E-16
336.64	1.953125	1.41132410837803E-16
336.64	2.34375	6.283045711189E-18
336.64	2.734375	4.6399901667709E-18
336.64	3.125	4.9603169457887E-17
336.64	3.515625	5.65424617862274E-17
336.64	3.90625	1.11158741072712E-16
336.64	4.296875	1.18994603293787E-16
336.64	4.6875	4.28615561615377E-18
336.64	5.078125	2.05067553567838E-17
336.64	5.46875	8.43472535072444E-18
336.64	5.859375	8.33989405083567E-20
336.64	6.25	4.51405138497944E-18
336.64	6.640625	5.31719918915095E-18
336.64	7.03125	1.15312414333036E-17
336.64	7.421875	4.43753489088495E-18
336.64	7.8125	1.53876286445266E-17
336.64	8.203125	7.18032583990887E-18
336.64	8.59375	4.40473201677551E-19
336.64	8.984375	1.87208940359424E-17
336.64	9.375	1.62066098020774E-17
336.64	9.765625	5.76584985102637E-19
336.64	10.15625	4.31082654480142E-19
336.64	10.546875	1.08993549092179E-18
336.64	10.9375	1.60199987951593E-18
336.64	11.328125	6.48503292213025E-19
336.64	11.71875	5.19859681557279E-18
336.64	12.109375	2.40456246593883E-17
336.64	12.5	1.33067483094941E-17
336.64	12.890625	2.17086838225317E-18
336.64	13.28125	1.89480107009935E-17
336.64	13.671875	8.5101932897668E-18
336.64	14.0625	9.84856168261317E-18
336.64	14.453125	5.87647847925312E-18
336.64	14.84375	2.01619666278571E-17
336.64	15.234375	6.40053367289653E-18
336.64	15.625	3.76222644716028E-18
336.64	16.015625	1.24585463203385E-17
336.64	16.40625	4.74954910436176E-18
336.64	16.796875	1.52059572023995E-18
336.64	17.1875	7.53160981192622E-19
336.64	17.578125	1.80833407190423E-18
336.64	17.96875	4.97330663593313E-18
336.64	18.359375	2.4927030333574E-18
336.64	18.75	8.66592416159018E-19
336.64	19.140625	7.89451462634385E-20
336.64	19.53125	7.31778068011405E-18
336.64	19.921875	1.58034388471539E-17
336.64	20.3125	6.06662723589884E-18
336.64	20.703125	1.73240491437316E-18
336.64	21.09375	5.99905709674406E-19
336.64	21.484375	4.62449916205418E-18
336.64	21.875	3.06311154244793E-19
336.64	22.265625	8.32680549843624E-19
336.64	22.65625	4.88109221231796E-19
336.64	23.046875	2.85923907119758E-18
336.64	23.4375	7.31557633819915E-18
336.64	23.828125	1.1361181950484E-17
336.64	24.21875	2.55859246852757E-18
336.64	24.609375	2.4158509976674E-18
336.64	25	1.1562470017095E-18
336.64	25.390625	7.34512167928456E-19
336.64	25.78125	7.75364458966303E-18
336.64	26.171875	1.85127867396393E-17
336.64	26.5625	7.90880819151859E-18
336.64	26.953125	1.57416397094904E-17
336.64	27.34375	4.44480433211603E-18
336.64	27.734375	1.7699783463077E-18
336.64	28.125	3.5454709945451E-18
336.64	28.515625	7.93664510898054E-18
336.64	28.90625	3.5674058488425E-18
336.64	29.296875	1.7073524429189E-18
336.64	29.6875	1.77278938839304E-18
336.64	30.078125	1.14819570172958E-18
336.64	30.46875	2.02390445988477E-18
336.64	30.859375	1.38821399663758E-18
336.64	31.25	5.74732399625515E-18
336.64	31.640625	3.36205732866542E-19
336.64	32.03125	3.91298609391619E-18
336.64	32.421875	5.65390775802132E-18
336.64	32.8125	3.52987408875042E-18
336.64	33.203125	1.45839194817679E-17
336.64	33.59375	1.30904824160685E-18
336.64	33.984375	1.81527444841002E-18
336.64	34.375	2.11400841728682E-18
336.64	34.765625	5.29673775141863E-18
336.64	35.15625	2.64535397152274E-19
336.64	35.546875	5.23852636919675E-19
336.64	35.9375	9.90783203880454E-21
336.64	36.328125	1.30408028352825E-18
336.64	36.71875	3.43965957748826E-18
336.64	37.109375	1.62426544603719E-18
336.64	37.5	7.59934322636914E-18
336.64	37.890625	1.10550365883222E-17
336.64	38.28125	3.32568005958E-19
336.64	38.671875	3.15487776740756E-18
336.64	39.0625	5.88117166522589E-18
336.64	39.453125	1.87317306477233E-18
336.64	39.84375	3.35001459989698E-19
336.64	40.234375	6.99907094003597E-19
336.64	40.625	9.44856089539761E-19
336.64	41.015625	2.31481553223095E-18
336.64	41.40625	1.50702141857638E-18
336.64	41.796875	1.69173300544123E-18
336.64	42.1875	1.02496408026879E-18
336.64	42.578125	1.13541844840877E-18
336.64	42.96875	5.09844348757554E-18
336.64	43.359375	8.29017220671931E-19
336.64	43.75	1.44945255337954E-20
336.64	44.140625	1.32539049919899E-19
336.64	44.53125	1.03338839479231E-18
336.64	44.921875	3.88700217523321E-19
336.64	45.3125	2.6010659294329E-20
336.64	45.703125	1.74713297195378E-19
336.64	46.09375	6.51467914668213E-20
336.64	46.484375	1.83053526230403E-20
336.64	46.875	1.60780532524674E-20
336.64	47.265625	9.54471356035596E-21
336.64	47.65625	2.8564940065721E-21
336.64	48.046875	6.06808762246752E-22
336.64	48.4375	7.33131026568622E-22
336.64	48.828125	5.73074219846118E-22
336.64	49.21875	4.52789279530871E-22
336.64	49.609375	7.86553659917701E-22
336.64	50	4.10280540449809E-22
339.2	0	1.28512341846397E-15
339.2	0.390625	5.64741247322357E-16
339.2	0.78125	1.09189295901085E-15
339.2	1.171875	2.93816026115116E-16
339.2	1.5625	4.47915089613831E-16
339.2	1.953125	7.59857487050726E-17
339.2	2.34375	3.36188535427048E-16
339.2	2.734375	1.09081009671183E-16
339.2	3.125	6.36932031257433E-18
339.2	3.515625	2.37198226525E-17
339.2	3.90625	6.4142248056449E-18
339.2	4.296875	1.22424316317871E-17
339.2	4.6875	3.62837680931744E-17
339.2	5.078125	2.00510928740798E-17
339.2	5.46875	8.22521467292305E-18
339.2	5.859375	2.59628619983356E-17
339.2	6.25	1.47550688369022E-17
339.2	6.640625	2.20097462134257E-17
339.2	7.03125	1.16256758674284E-17
339.2	7.421875	1.86787233910988E-18
339.2	7.8125	1.10663694696971E-17
339.2	8.203125	1.00624568869953E-17
339.2	8.59375	9.87702884747871E-19
339.2	8.984375	1.70166015102628E-20
339.2	9.375	9.42219118337515E-18
339.2	9.765625	7.38106551120945E-18
339.2	10.15625	7.21225373017023E-19
339.2	10.546875	1.07364838718378E-18
339.2	10.9375	9.69015264216961E-19
339.2	11.328125	2.41435475704137E-18
339.2	11.71875	9.46392736207175E-19
339.2	12.109375	1.25058402243957E-17
339.2	12.5	1.72870585904064E-17
339.2	12.890625	1.23003663723498E-17
339.2	13.28125	3.44313400342088E-18
339.2	13.671875	5.12263062336369E-18
339.2	14.0625	4.53370667236391E-17
339.2	14.453125	1.60950743928457E-17
339.2	14.84375	1.66470034439831E-17
339.2	15.234375	1.42992152379162E-17
339.2	15.625	1.5927513103341E-17
339.2	16.015625	3.35161981412738E-17
339.2	16.40625	1.3722993137894E-17
339.2	16.796875	9.45485655725238E-18
339.2	17.1875	1.74822548702604E-18
339.2	17.578125	1.82261313234275E-18
339.2	17.96875	4.47200020141476E-18
339.2	18.359375	1.30463935073344E-18
339.2	18.75	1.4901854557642E-17
339.2	19.140625	1.87112939470872E-17
339.2	19.53125	2.20055475071093E-17
339.2	19.921875	1.58101098006818E-17
339.2	20.3125	5.54965004938996E-18
339.2	20.703125	3.95297969798825E-18
339.2	21.09375	8.34378413637295E-18
339.2	21.484375	7.60167738113364E-19
339.2	21.875	1.6689437649187E-17
339.2	22.265625	9.40323482392219E-18
339.2	22.65625	8.77627316482977E-19
339.2	23.046875	5.6041014562522E-18
339.2	23.4375	3.66987082146834E-17
339.2	23.828125	1.440985015381E-17
339.2	24.21875	4.25721099700877E-18
339.2	24.609375	3.50558131800141E-18
339.2	25	1.23998807311154E-17
339.2	25.390625	1.99991464675503E-17
339.2	25.78125	1.34941425660918E-17
339.2	26.171875	1.52541772189588E-17
339.2	26.5625	3.44654913642163E-18
339.2	26.953125	3.15374906823876E-18
339.2	27.34375	1.01768268503353E-18
339.2	27.734375	2.86278785342109E-18
339.2	28.125	1.73622244457869E-18
339.2	28.515625	3.52530394580126E-19
339.2	28.90625	2.36830796007916E-18
339.2	29.296875	1.26204097053875E-17
339.2	29.6875	7.71487355702678E-18
339.2	30.078125	2.43606332111252E-18
339.2	30.46875	6.96771435867825E-18
339.2	30.859375	6.43383651620617E-18
339.2	31.25	7.21729332489728E-18
339.2	31.640625	2.17405318708786E-18
339.2	32.03125	8.22043259536861E-19
339.2	32.421875	3.75310493537277E-18
339.2	32.8125	4.90089897405249E-18
339.2	33.203125	9.25191496724095E-18
339.2	33.59375	1.89774468175406E-17
339.2	33.984375	4.43080139879299E-18
339.2	34.375	8.21487106280806E-18
339.2	34.765625	1.3461768059174E-17
339.2	35.15625	2.53724056423272E-18
339.2	35.546875	1.4720385876857E-18
339.2	35.9375	3.39790755334178E-20
339.2	36.328125	3.54220781390525E-19
339.2	36.71875	1.22021495145098E-18
339.2	37.109375	1.88658880834701E-19
339.2	37.5	1.66735015574843E-18
339.2	37.890625	3.29276889671777E-18
339.2	38.28125	2.41141208990376E-18
339.2	38.671875	2.91442499191927E-19
339.2	39.0625	1.28319215884834E-18
339.2	39.453125	3.78579808131998E-18
339.2	39.84375	1.12665308879435E-18
339.2	40.234375	6.12940117389002E-18
339.2	40.625	2.49577320673635E-18
339.2	41.015625	2.21020932603904E-18
339.2	41.40625	1.66036376773217E-18
339.2	41.796875	1.66038099179688E-18
339.2	42.1875	1.20500383969841E-17
339.2	42.578125	4.3349294050039E-19
339.2	42.96875	3.03925648587027E-18
339.2	43.359375	1.68388508909622E-18
339.2	43.75	4.35807653133292E-19
339.2	44.140625	2.91000599921539E-18
339.2	44.53125	6.13782441519427E-19
339.2	44.921875	4.65206412091325E-19
